amplitude_induced;amplitude_evoked;modulation_induced;modulation_evoked;subjects;stim_id;stim_pos;stim_freq;stim_elec;stim_time;stim_attended;con_validity;con_pos_attention;con_pos_targ;con_val_pos_att
2.71366858482361;2.06893968582153;12.9697178911077;25.8196899876141;3;SSVEP2;right;21.8182;'RESS2';[0 1000] ;stim_attended;invalid;right;left;invalid_right
3.39250731468201;2.68695187568665;8.50031850392674;27.4670307409965;3;SSVEP1;left;24;'RESS1';[500 1500] ;stim_unattended;invalid;right;left;invalid_right
3.14937520027161;2.4727520942688;31.1081352740282;50.3769800778819;3;SSVEP2;right;21.8182;'RESS2';[500 1500] ;stim_attended;invalid;right;left;invalid_right
3.21018719673157;2.49992966651917;2.66929471167578;18.5948339960852;3;SSVEP1;left;24;'RESS1';[1000 2000] ;stim_unattended;invalid;right;left;invalid_right
3.01756930351257;2.48367881774902;25.6210706204716;51.041473571957;3;SSVEP2;right;21.8182;'RESS2';[1000 2000] ;stim_attended;invalid;right;left;invalid_right
3.18764662742615;2.44139456748962;1.94839458618052;15.8179717325886;3;SSVEP1;left;24;'RESS1';[1500 2500] ;stim_unattended;invalid;right;left;invalid_right
3.139080286026;2.5994930267334;30.6795591521895;58.084553643568;3;SSVEP2;right;21.8182;'RESS2';[1500 2500] ;stim_attended;invalid;right;left;invalid_right
3.27150583267212;2.28755283355713;0;0;3;SSVEP1;left;24;'RESS1';[-1000 0] ;stim_attended;invalid;left;right;invalid_left
2.66911506652832;1.95535790920258;0;0;3;SSVEP2;right;21.8182;'RESS2';[-1000 0] ;stim_unattended;invalid;left;right;invalid_left
3.16086840629578;2.58541965484619;-3.38185019483752;13.0211996383;3;SSVEP1;left;24;'RESS1';[0 1000] ;stim_attended;invalid;left;right;invalid_left
2.69979906082153;2.11968302726746;1.14959428606138;8.4038383608193;3;SSVEP2;right;21.8182;'RESS2';[0 1000] ;stim_unattended;invalid;left;right;invalid_left
3.20930218696594;2.58244562149048;-1.90137657970701;12.8911902539446;3;SSVEP1;left;24;'RESS1';[500 1500] ;stim_attended;invalid;left;right;invalid_left
3.07690572738647;2.47055101394653;15.2781221750983;26.3477648935412;3;SSVEP2;right;21.8182;'RESS2';[500 1500] ;stim_unattended;invalid;left;right;invalid_left
3.33809494972229;2.61634230613708;2.03542712304388;14.3729783092568;3;SSVEP1;left;24;'RESS1';[1000 2000] ;stim_attended;invalid;left;right;invalid_left
3.172523021698;2.71522378921509;18.8604815686891;38.8607055739681;3;SSVEP2;right;21.8182;'RESS2';[1000 2000] ;stim_unattended;invalid;left;right;invalid_left
3.18655633926392;2.73733162879944;-2.59664808052069;19.6620068679641;3;SSVEP1;left;24;'RESS1';[1500 2500] ;stim_attended;invalid;left;right;invalid_left
3.06523633003235;2.61169743537903;14.8409211903801;33.56620918797;3;SSVEP2;right;21.8182;'RESS2';[1500 2500] ;stim_unattended;invalid;left;right;invalid_left
3.09505796432495;2.34772872924805;0;0;3;SSVEP1;left;24;'RESS1';[-1000 0] ;both_attended;neutral;both;left;neutral_both
2.21738600730896;1.38614356517792;0;0;3;SSVEP2;right;21.8182;'RESS2';[-1000 0] ;both_attended;neutral;both;left;neutral_both
3.06795835494995;2.47320055961609;-0.875576796537014;5.34439216954292;3;SSVEP1;left;24;'RESS1';[0 1000] ;both_attended;neutral;both;left;neutral_both
2.68711590766907;2.24469709396362;21.1839480727208;61.9382833318212;3;SSVEP2;right;21.8182;'RESS2';[0 1000] ;both_attended;neutral;both;left;neutral_both
3.27663540840149;2.6319727897644;5.86668961193886;12.107193517515;3;SSVEP1;left;24;'RESS1';[500 1500] ;both_attended;neutral;both;left;neutral_both
3.08379745483398;2.70332288742065;39.0735507786716;95.0247402456953;3;SSVEP2;right;21.8182;'RESS2';[500 1500] ;both_attended;neutral;both;left;neutral_both
3.02256751060486;2.31314706802368;-2.34213557728646;-1.47298368817258;3;SSVEP1;left;24;'RESS1';[1000 2000] ;both_attended;neutral;both;left;neutral_both
3.0239040851593;2.47045087814331;36.3724707918194;78.2247481577579;3;SSVEP2;right;21.8182;'RESS2';[1000 2000] ;both_attended;neutral;both;left;neutral_both
2.92784357070923;2.26855707168579;-5.40262559031566;-3.37226599376385;3;SSVEP1;left;24;'RESS1';[1500 2500] ;both_attended;neutral;both;left;neutral_both
3.12109971046448;2.5196270942688;40.7558133846201;81.7724482200654;3;SSVEP2;right;21.8182;'RESS2';[1500 2500] ;both_attended;neutral;both;left;neutral_both
