amplitude_induced;modulation_induced;subjects;alpha_pos;validity;pos_attended;validity_pos_attended;targ_pos;alpha_pos_targ;alpha_electrodes;time
5.54946184158325;-0.436211518913332;3;alpha_contra_right_stim;valid;right;valid_right;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
5.80273866653442;0;3;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
5.74892044067383;0;3;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
6.02594518661499;3.846571987945;3;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
5.43766403198242;-5.41417144146326;3;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
5.73768997192383;-1.12099989933624;3;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
5.31278944015503;-7.58631129130185;3;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
5.93510103225708;2.2810326869624;3;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
5.65177774429321;-1.68975544857652;3;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
5.89132452011108;1.526621456995;3;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
5.73852252960205;-0.180867193746703;3;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
6.03680515289307;4.03372441548249;3;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
5.11124515533447;-11.0920874957284;3;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
6.09843730926514;0;3;alpha_contra_left_stim;invalid;left;invalid_left;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
6.10326385498047;0;3;alpha_contra_right_stim;invalid;left;invalid_left;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
6.07552242279053;-0.375750135855224;3;alpha_contra_left_stim;invalid;left;invalid_left;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
5.69525241851807;-6.68513513682439;3;alpha_contra_right_stim;invalid;left;invalid_left;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
5.79955625534058;-4.90094492683365;3;alpha_contra_left_stim;invalid;left;invalid_left;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
5.49841451644897;-9.91026036073988;3;alpha_contra_right_stim;invalid;left;invalid_left;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
5.75222539901733;-5.67705942835249;3;alpha_contra_left_stim;invalid;left;invalid_left;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
5.5033974647522;-9.82861636792518;3;alpha_contra_right_stim;invalid;left;invalid_left;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
5.84339284896851;-4.18212809876968;3;alpha_contra_left_stim;invalid;left;invalid_left;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
5.73034143447876;-6.11021298378558;3;alpha_contra_right_stim;invalid;left;invalid_left;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
5.65072250366211;-7.34146770555189;3;alpha_contra_left_stim;invalid;left;invalid_left;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
5.510498046875;-9.71227563136979;3;alpha_contra_right_stim;invalid;left;invalid_left;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
5.93048095703125;0;3;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
5.20712661743164;0;3;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
5.59832286834717;-5.60086257911799;3;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
5.13521432876587;-1.38103591383844;3;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
5.49942541122437;-7.26847533834199;3;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
5.651282787323;8.5297747207544;3;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
5.73020553588867;-3.37705192198837;3;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
5.76083469390869;10.6336587749457;3;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
6.0982460975647;2.82886230895898;3;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
5.57066774368286;6.98160718877494;3;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
5.83026742935181;-1.68980439201358;3;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
5.38855075836182;3.48415074684052;3;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
5.77864980697632;0;3;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
5.62246561050415;0;3;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
5.64585828781128;-2.29796792677635;3;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
5.47894525527954;-2.55262308686207;3;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
6.22608804702759;7.74295475581677;3;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
5.47094297409058;-2.69494999009852;3;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
6.19250011444092;7.16171287910501;3;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
5.35454797744751;-4.76512711000143;3;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
5.95818376541138;3.10684960037404;3;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
4.99917507171631;-11.0857154488127;3;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
5.84893846511841;1.21635088627854;3;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
5.23699903488159;-6.85582807127201;3;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
6.38201665878296;0;4;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
5.30025482177734;0;4;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
7.38795328140259;15.7620494649642;4;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
5.55712556838989;4.84638484846305;4;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
6.46188306808472;1.25142903210453;4;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
5.13860416412354;-3.04986577229511;4;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
5.98247098922729;-6.26049242610183;4;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
5.13351488113403;-3.14588536306255;4;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
6.0730504989624;-4.84119951951796;4;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
5.0313024520874;-5.07432904140547;4;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
6.57342147827148;2.99912754419269;4;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
5.13902711868286;-3.04188588126066;4;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
6.57874250411987;0;4;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
5.0811448097229;0;4;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
7.08992481231689;7.77021304416305;4;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
5.5495138168335;9.21778505927167;4;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
6.18612575531006;-5.96796042045942;4;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
5.23151683807373;2.95941237618518;4;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
6.0233941078186;-8.44155848862436;4;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
5.02519941329956;-1.10103920510761;4;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
6.10411214828491;-7.2146060670064;4;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
5.07861852645874;-0.0497187810771682;4;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
6.1975417137146;-5.79443244915803;4;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
5.04485368728638;-0.71423121748232;4;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
5.91600036621094;0;4;alpha_contra_left_stim;invalid;right;invalid_right;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
4.77511978149414;0;4;alpha_contra_right_stim;invalid;right;invalid_right;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
7.34522676467896;24.1586597362468;4;alpha_contra_left_stim;invalid;right;invalid_right;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
5.66685199737549;18.674551774329;4;alpha_contra_right_stim;invalid;right;invalid_right;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
5.95209074020386;0.610046851907731;4;alpha_contra_left_stim;invalid;right;invalid_right;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
4.98559713363647;4.40779209263051;4;alpha_contra_right_stim;invalid;right;invalid_right;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
5.94748258590698;0.532153782069633;4;alpha_contra_left_stim;invalid;right;invalid_right;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
5.07667827606201;6.31520272510344;4;alpha_contra_right_stim;invalid;right;invalid_right;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
6.2766227722168;6.0957130439941;4;alpha_contra_left_stim;invalid;right;invalid_right;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
5.04783391952515;5.7111475839392;4;alpha_contra_right_stim;invalid;right;invalid_right;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
6.58394384384155;11.2904570027675;4;alpha_contra_left_stim;invalid;right;invalid_right;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
5.06189298629761;6.00557091603962;4;alpha_contra_right_stim;invalid;right;invalid_right;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
6.36111783981323;0;4;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
4.89724254608154;0;4;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
7.08988666534424;11.4566157062797;4;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
5.68602085113525;16.1065803384568;4;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
6.39386463165283;0.514796183064603;4;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
5.26270580291748;7.46263337780477;4;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
6.52779865264893;2.62030694970725;4;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
4.95356464385986;1.15007776822051;4;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
6.0461220741272;-4.95189326181833;4;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
5.29543590545654;8.1309707580975;4;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
6.37810659408569;0.267071837061894;4;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
5.13402605056763;4.83503731453006;4;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
6.27183389663696;0;4;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
5.01746892929077;0;4;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
6.6609959602356;6.20491661629154;4;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
5.07484674453735;1.14356094786405;4;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
5.99955987930298;-4.341218562564;4;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
5.07277011871338;1.10217303190006;4;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
6.02170515060425;-3.98812771758571;4;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
4.89142227172852;-2.51215621538633;4;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
6.35385656356812;1.30779399268106;4;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
5.30418252944946;5.71430743666248;4;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
6.70724487304688;6.94232314799321;4;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
4.75874090194702;-5.15654468398117;4;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
6.62202310562134;0;4;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
5.05313777923584;0;4;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
6.75501298904419;2.00829687999666;4;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
5.39064073562622;6.67907686541291;4;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
6.33318662643433;-4.3617558347361;4;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
5.25080442428589;3.91176044837513;4;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
6.1268048286438;-7.47835320231902;4;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
5.2697606086731;4.28689734777061;4;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
6.34020900726318;-4.25570998263245;4;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
5.22777462005615;3.45600789944662;4;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
6.59256505966187;-0.444849640202349;4;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
4.90100860595703;-3.01058827059757;4;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
7.264319896698;0;5;alpha_contra_left_stim;valid;left;valid_left;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
9.35496044158936;0;5;alpha_contra_right_stim;valid;left;valid_left;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
6.5002236366272;-10.5184830918325;5;alpha_contra_left_stim;valid;left;valid_left;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
8.50451469421387;-9.090853485544;5;alpha_contra_right_stim;valid;left;valid_left;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
6.40372610092163;-11.8468598301618;5;alpha_contra_left_stim;valid;left;valid_left;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
8.19233989715576;-12.4278509961937;5;alpha_contra_right_stim;valid;left;valid_left;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
7.13079071044922;-1.83815123986314;5;alpha_contra_left_stim;valid;left;valid_left;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
8.29795551300049;-11.2988711730917;5;alpha_contra_right_stim;valid;left;valid_left;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
7.37256240844727;1.49005706368286;5;alpha_contra_left_stim;valid;left;valid_left;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
8.30830860137939;-11.1882016684631;5;alpha_contra_right_stim;valid;left;valid_left;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
6.99185132980347;-3.750778748309;5;alpha_contra_left_stim;valid;left;valid_left;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
